date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:49:20	29607/29607	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:00%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-t.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-t.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:20	146/146	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:14:32%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-t.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-t.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:20	599/599	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:38%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctl.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctl.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:21	277/277	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:00%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctl.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctl.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:21	777/777	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:37%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctr.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctr.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:21	276/276	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:14:58%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctr.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-ctr.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:21	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:00%20GMT	https://online.citi.com/JRS/css/indicator.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/css/indicator.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:22	8794/8794	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Jan%202015%2017:10:06%20GMT	https://online.citi.com/GFC/branding/img/cardasboa_sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/cardasboa_sprite.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:22	1544/1544	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Feb%202013%2014:10:17%20GMT	https://online.citi.com/JRS/images/sprites/horizontal_sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/sprites/horizontal_sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:22	4857/4857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jan%202014%2012:50:55%20GMT	https://online.citi.com/GFC/branding/img/bg-branding-banner.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/bg-branding-banner.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:22	4857/4857	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202012%2019:54:50%20GMT	https://online.citi.com/GFC/branding/img/bg-marketing-banner.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/bg-marketing-banner.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:22	4857/4857	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Jan%202014%2012:50:55%20GMT	https://online.citi.com/GFC/branding/img/bg-business-banner.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/bg-business-banner.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:23	99/99	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2003:17:06%20GMT	https://online.citi.com/GFC/branding/img/megamenu_tile.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/megamenu_tile.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:23	102/102	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2003:17:10%20GMT	https://online.citi.com/GFC/branding/img/icon-down-tick.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/icon-down-tick.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:23	1333/1333	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2003:17:10%20GMT	https://online.citi.com/GFC/branding/img/tile-diagonal-lines-dark.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/tile-diagonal-lines-dark.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:23	1392/1392	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Aug%202011%2019:23:50%20GMT	https://online.citi.com/GFC/branding/img/flyout-tile-c.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/flyout-tile-c.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:24	303/303	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2003:17:10%20GMT	https://online.citi.com/GFC/branding/img/icon-lock.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/icon-lock.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:24	68/68	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2003:17:08%20GMT	https://online.citi.com/GFC/branding/img/bg-nav-link-off.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/bg-nav-link-off.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:24	68/68	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2003:17:09%20GMT	https://online.citi.com/GFC/branding/img/bg-nav-link-on.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/bg-nav-link-on.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:24	427/427	---M--	200	added ('OK')	image/gif	date:Sun,%2015%20Jul%202012%2003:17:12%20GMT	https://online.citi.com/GFC/branding/img/menu-arrow.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/menu-arrow.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:25	1012/1012	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Oct%202011%2021:15:04%20GMT	https://online.citi.com/GFC/branding/img/red_lock.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/red_lock.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:25	998/998	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Oct%202011%2021:14:45%20GMT	https://online.citi.com/GFC/branding/img/white_lock.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/white_lock.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:25	1017/1017	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:10%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-l.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-l.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:25	1080/1080	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:09%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-c.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-c.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:25	1017/1017	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:11%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-r.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-r.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:26	1383/1383	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:10%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-bl.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-bl.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:26	1185/1185	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:06%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-b.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-b.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:26	1393/1393	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:11%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/flyout-br.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/flyout-br.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:26	1279/1279	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:08%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/finder-bl.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/finder-bl.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:27	1041/1041	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:06%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/finder-b.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/finder-b.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:27	1271/1271	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:09%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/finder-br.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/finder-br.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:27	3160/3160	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:07%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/bg-messages-top.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/bg-messages-top.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:27	1287/1287	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:09%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/messages-bl.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/messages-bl.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:28	1038/1038	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:08%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/messages-b.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/messages-b.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:28	1291/1291	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:10%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/messages-br.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/messages-br.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:28	1269/1269	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:07%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/sign-on-bl.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/sign-on-bl.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:28	1062/1062	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:08%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/sign-on-b.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/sign-on-b.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:28	1277/1277	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:07%20GMT	https://online.citi.com/GFC/branding/img/ie7-ie8/sign-on-br.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ie7-ie8/sign-on-br.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:29	1805/1805	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:08%20GMT	https://online.citi.com/GFC/branding/img/megamenu_h.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/megamenu_h.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:29	311/311	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Jul%202012%2003:17:08%20GMT	https://online.citi.com/GFC/branding/img/megamenu_v.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/megamenu_v.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:29	1336/1336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202011%2015:19:15%20GMT	https://online.citi.com/JRS/images/marketing/icon-quota-lft.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/marketing/icon-quota-lft.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:29	1335/1335	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202011%2015:19:16%20GMT	https://online.citi.com/JRS/images/marketing/icon-quota-rgt.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/marketing/icon-quota-rgt.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:30	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:09%20GMT	https://online.citi.com/GFC/branding/css/indicator.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/css/indicator.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:30	27200/27200	---M--	200	added ('OK')	image/png	date:Sun,%2015%20Nov%202015%2003:46:57%20GMT	https://online.citi.com/CBOL/common/images/global_sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/CBOL/common/images/global_sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:30	38017/38017	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Oct%202013%2011:51:27%20GMT	https://online.citi.com/JRS/images/sprites/content_sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/sprites/content_sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:30	1085/1085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jul%202012%2023:37:31%20GMT	https://online.citi.com/GFC/branding/img/att_branding/attbranding_bg.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/att_branding/attbranding_bg.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:30	1739/1739	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Jul%202015%2018:47:20%20GMT	https://online.citi.com/JRS/images/sprites/social_network_sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/sprites/social_network_sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:31	282/282	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Sep%202014%2019:24:07%20GMT	https://online.citi.com/GFC/branding/img/bg-nav-sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/bg-nav-sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:31	46/46	---M--	200	added ('OK')	image/gif	date:Wed,%2024%20Sep%202014%2020:14:17%20GMT	https://online.citi.com/GFC/branding/img/arrow.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/arrow.gif	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:31	16108/16108	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Sep%202014%2019:24:19%20GMT	https://online.citi.com/GFC/branding/img/nav-button-sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/nav-button-sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:31	16036/16036	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Sep%202014%2019:24:19%20GMT	https://online.citi.com/GFC/branding/img/ATT-nav-button-sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ATT-nav-button-sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:32	1343/1343	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Sep%202014%2020:14:18%20GMT	https://online.citi.com/GFC/branding/img/slider-sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/slider-sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:32	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:11%20GMT	https://online.citi.com/GFC/branding/img/message-sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/message-sprite.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:32	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:11%20GMT	https://online.citi.com/GFC/branding/img/bar-person-update.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/bar-person-update.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:32	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:11%20GMT	https://online.citi.com/GFC/branding/img/ATT-bar-person-update.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/ATT-bar-person-update.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:33	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:12%20GMT	https://online.citi.com/GFC/branding/img/notifications-sprite-update.png	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/notifications-sprite-update.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:33	7912/7912	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Apr%202015%2007:31:05%20GMT	https://online.citi.com/NCCS/cardasboa/img/feedback_background.png	C:/My%20Web%20Sites/Citibank/online.citi.com/NCCS/cardasboa/img/feedback_background.png	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:33	738/738	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Aug%202015%2015:43:18%20GMT	https://online.citi.com/JFP/images/Mouse.jpg	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/Mouse.jpg	(from https://online.citi.com/GFC/branding/css/branding_main.css)
17:49:34	199373/199373	---M-Z	200	added ('OK')	text/css	date:Sun,%2006%20Mar%202016%2004:02:36%20GMT	https://online.citi.com/JFP/css/CBOLClassic.min.css	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/css/CBOLClassic.min.css	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:34	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:49:12%20GMT	https://online.citi.com/US/JPS/portal/AppleWebKit/	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/AppleWebKit/index.html	(from http://nexus.ensighten.com/citi/na_prod/Bootstrap.js)
17:49:34	29094/29094	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202016%2000:49:13%20GMT	https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=AJ8VX6R4	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/NoCookiebee8.html	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20Apr%202016%2000:49:13%20GMT	https://online.citi.com/US/JPS/portal/Home.do?JFP_TOKEN=AJ8VX6R4	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/Homebee8.do	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:35	135250/135250	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202016%2000:49:13%20GMT	https://online.citi.com/US/JPS/portal/Index.do?JFP_TOKEN=AJ8VX6R4	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/Indexbee8.html	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:35	13302/13302	---M-Z	200	added ('OK')	text/css	date:Mon,%2023%20Nov%202015%2020:50:50%20GMT	https://online.citi.com/GFC/branding/css/branding_plain.css	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/css/branding_plain.css	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:35	1420/1420	---M--	200	added ('OK')	image/gif	date:Thu,%2028%20Jul%202011%2018:58:59%20GMT	https://online.citi.com/GFC/branding/img/citilogo_branding_blue_60x35.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/img/citilogo_branding_blue_60x35.gif	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:35	2015/2015	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2011%20Nov%202012%2008:14:33%20GMT	https://online.citi.com/JRS/cm/js/branding_text_en_US.js	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/cm/js/branding_text_en_US.js	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:36	9327/9327	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2011%20Nov%202012%2008:14:58%20GMT	https://online.citi.com/JRS/js/print_branding.js	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/js/print_branding.js	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:36	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:20%20GMT	https://online.citi.com/JFP/images/spacer.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/spacer.gif	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:36	216/216	---M-Z	200	added ('OK')	text/css	date:Sun,%2023%20Aug%202015%2002:19:56%20GMT	https://online.citi.com/JRS/css/errorMessages.css	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/css/errorMessages.css	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:36	3376/3376	---M--	200	added ('OK')	image/png	date:Fri,%2008%20May%202015%2018:23:54%20GMT	https://online.citi.com/JRS/images/errorMessages.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/images/errorMessages.png	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:36	29094/29094	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202016%2000:49:15%20GMT	https://online.citi.com/US/JPS/portal/NoCookie.do	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/NoCookie.html	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:36	43817/43817	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2026%20Oct%202015%2013:25:47%20GMT	https://online.citi.com/GFC/branding/js/branding_universal.js	C:/My%20Web%20Sites/Citibank/online.citi.com/GFC/branding/js/branding_universal.js	(from https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=189P0YO5)
17:49:37	29094/29094	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202016%2000:49:16%20GMT	https://online.citi.com/US/JPS/portal/NoCookie.do?JFP_TOKEN=SKJLBLWB	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/NoCookie3f90.html	(from https://online.citi.com/US/JPS/portal/Index.do?JFP_TOKEN=189P0YO5)
17:49:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20Apr%202016%2000:49:16%20GMT	https://online.citi.com/US/JPS/portal/Home.do?JFP_TOKEN=SKJLBLWB	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/Home3f90.do	(from https://online.citi.com/US/JPS/portal/Index.do?JFP_TOKEN=189P0YO5)
17:49:38	0/-1	---M--	302	error ('')			https://idsync.rlcdn.com/387146.gif?partner_uid=	C:/My%20Web%20Sites/Citibank/idsync.rlcdn.com/387146.ed7ca3.delayed	(from https://online.citi.com/US/JPS/portal/Index.do?JFP_TOKEN=189P0YO5)
17:49:38	135301/135301	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202016%2000:49:17%20GMT	https://online.citi.com/US/JPS/portal/Index.do?JFP_TOKEN=SKJLBLWB	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/Index3f90.html	(from https://online.citi.com/US/JPS/portal/Index.do?JFP_TOKEN=189P0YO5)
17:49:38	0/0	---M--	302	error ('Found')	image/gif	date:Tue,%2012%20Apr%202016%2000:49:17%20GMT	https://idsync.rlcdn.com/387146.gif?partner_uid=&redirect=1	C:/My%20Web%20Sites/Citibank/idsync.rlcdn.com/387146.ee60ec.delayed	(from https://online.citi.com/US/JPS/portal/Index.do?JFP_TOKEN=189P0YO5)
17:49:38	1773/1773	---M--	200	added ('OK')	image/png	date:Sun,%2018%20Oct%202015%2002:54:54%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.uxfta-sprite.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.uxfta-sprite.png	(from https://online.citi.com/JPS/portal/css/BrowserUpgrade.css)
17:49:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2012%20Apr%202016%2000:49:18%20GMT	https://online.citi.com/US/JPS/portal/Home.do?JFP_TOKEN=SKJLBLWB	C:/My%20Web%20Sites/Citibank/online.citi.com/US/JPS/portal/Home3f90.do	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
17:49:39	7800/7800	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2011%20Nov%202012%2008:14:47%20GMT	https://online.citi.com/JFP/js/jquery/plugins/modal-overlay-ao.js	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/js/jquery/plugins/modal-overlay-ao.js	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
17:49:39	20872/20872	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2023%20Aug%202015%2005:44:07%20GMT	https://online.citi.com/JRS/som/js/contextualOffers.js	C:/My%20Web%20Sites/Citibank/online.citi.com/JRS/som/js/contextualOffers.js	(from https://online.citi.com/US/JPS/portal/BrowserWarning.do)
